id,year,alterid,age,educ,sex,relig,race,a_talkto,a_sibling,a_parent,a_spouse,a_child,a_othfam,a_cowork,a_friend,a_neighbr,a_advisor,a_memgrp,a_other,n_nonmiss
1682,2004,1,52,6,2,1,4,4,1,2,2,2,2,2,2,1,2,2,2,17
1684,2004,1,24,6,2,2,3,1,1,2,2,2,2,1,1,2,2,2,2,17
1685,2004,1,73,3,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1686,2004,1,52,7,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1687,2004,1,31,3,1,4,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1688,2004,1,44,3,2,1,4,1,2,2,1,2,2,2,1,2,2,1,2,17
1689,2004,1,49,3,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,17
1694,2004,1,27,7,2,4,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1695,2004,1,30,6,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1700,2004,1,43,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1703,2004,1,26,3,1,1,4,1,2,2,2,2,2,1,1,2,2,2,2,17
1705,2004,1,38,6,1,1,4,1,2,2,1,2,2,2,1,2,1,1,2,17
1706,2004,1,30,3,1,1,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1707,2004,1,70,3,1,1,4,1,2,2,1,2,2,2,1,1,1,2,2,17
1708,2004,1,48,3,1,1,4,1,2,2,1,2,2,2,1,2,1,1,2,17
1711,2004,1,52,4,1,1,2,3,2,2,2,2,2,2,1,2,2,2,2,17
1716,2004,1,38,4,1,2,3,1,2,2,2,2,2,1,1,2,2,2,2,17
1717,2004,1,24,2,2,2,3,1,2,2,2,2,2,1,2,2,2,2,2,17
1719,2004,1,70,3,2,1,4,2,2,1,2,2,2,2,2,2,2,2,2,17
1722,2004,1,29,4,1,2,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1725,2004,1,25,4,1,2,3,1,2,2,1,2,2,2,2,2,2,2,2,17
1726,2004,1,56,6,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,17
1731,2004,1,47,4,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,17
1733,2004,1,64,1,1,2,3,1,2,2,1,2,2,2,2,2,2,2,2,17
1739,2004,1,,3,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,16
1742,2004,1,26,5,2,2,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1745,2004,1,56,7,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1748,2004,1,20,2,1,,4,3,2,2,2,2,2,2,1,2,2,2,2,16
1751,2004,1,38,3,1,1,4,2,2,2,2,1,2,2,2,2,2,2,2,17
1753,2004,1,38,3,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1756,2004,1,71,3,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1757,2004,1,45,3,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1758,2004,1,59,3,1,1,4,1,2,2,1,2,1,1,1,2,1,2,2,17
1760,2004,1,28,3,1,,4,1,2,2,2,2,1,2,2,2,2,2,2,16
1765,2004,1,78,1,2,1,4,1,2,1,2,2,2,2,1,2,1,2,2,17
1766,2004,1,49,4,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1770,2004,1,25,4,1,5,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1771,2004,1,22,4,1,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1772,2004,1,31,7,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1775,2004,1,50,5,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1781,2004,1,56,4,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1783,2004,1,63,3,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1784,2004,1,22,3,1,,4,1,2,2,1,2,2,2,2,2,2,2,2,16
1785,2004,1,34,7,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1788,2004,1,58,4,1,2,4,1,2,2,2,1,2,2,2,2,2,2,2,17
1790,2004,1,59,3,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1793,2004,1,54,3,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1795,2004,1,41,4,1,1,4,1,2,2,2,2,2,1,2,2,2,2,2,17
1796,2004,1,51,6,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1798,2004,1,28,4,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
1799,2004,1,65,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,17
1800,2004,1,65,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,16
1801,2004,1,58,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,17
1804,2004,1,51,3,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
1807,2004,1,52,3,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1808,2004,1,67,3,2,4,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1811,2004,1,41,3,2,4,4,2,2,2,2,2,2,2,1,2,2,1,2,17
1812,2004,1,77,5,2,2,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1814,2004,1,20,4,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1817,2004,1,48,4,2,5,4,2,2,2,2,2,2,2,1,2,1,1,2,17
1820,2004,1,24,3,2,4,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1823,2004,1,64,5,2,5,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1824,2004,1,49,2,1,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1826,2004,1,38,4,1,1,4,1,2,2,1,2,2,2,2,2,1,2,2,17
1827,2004,1,57,2,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1833,2004,1,18,4,2,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1834,2004,1,29,6,1,2,4,1,2,2,2,2,2,1,1,2,2,2,2,17
1837,2004,1,44,3,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,17
1838,2004,1,37,4,1,2,4,1,2,2,2,2,2,1,1,2,2,1,2,17
1839,2004,1,73,5,1,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1840,2004,1,43,6,1,1,4,1,1,2,2,2,2,2,1,2,1,2,2,17
1843,2004,1,43,2,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1844,2004,1,46,4,2,1,4,2,1,2,2,2,2,2,1,2,2,2,2,17
1846,2004,1,47,3,1,1,4,1,2,2,1,2,2,1,2,2,2,2,2,17
1847,2004,1,21,4,2,,4,1,2,2,2,2,2,2,1,2,2,2,2,16
1848,2004,1,42,7,2,4,4,1,2,2,2,2,2,1,1,2,2,2,2,17
1849,2004,1,27,3,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1851,2004,1,26,3,1,4,4,1,2,2,2,2,2,2,1,1,2,1,2,17
1852,2004,1,67,4,2,4,4,2,2,1,2,2,2,2,2,2,2,2,2,17
1855,2004,1,40,4,2,,4,1,2,2,1,2,2,2,2,2,2,2,2,16
1856,2004,1,22,4,2,5,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1857,2004,1,68,6,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,17
1859,2004,1,48,7,2,2,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1860,2004,1,30,5,2,5,2,1,2,2,1,2,2,2,2,2,2,2,2,17
1864,2004,1,72,3,1,4,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1865,2004,1,59,3,2,1,4,2,2,1,2,2,2,2,1,2,2,2,2,17
1869,2004,1,23,4,2,1,4,1,2,2,1,2,2,2,1,2,1,1,2,17
1871,2004,1,40,6,1,,4,1,2,2,2,2,2,1,1,2,1,2,2,16
1874,2004,1,43,4,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1877,2004,1,72,6,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1878,2004,1,40,4,1,2,4,2,2,2,2,2,2,2,1,2,2,1,2,17
1881,2004,1,57,7,2,5,4,3,2,2,2,2,2,2,1,2,1,2,2,17
1882,2004,1,91,7,1,1,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1883,2004,1,55,4,1,2,4,2,2,1,2,2,2,2,1,2,1,2,2,17
1884,2004,1,76,4,2,1,4,1,2,2,2,2,2,2,1,1,2,2,2,17
1886,2004,1,47,7,2,5,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1890,2004,1,75,7,1,1,4,2,2,1,2,2,2,2,1,2,1,2,2,17
1892,2004,1,50,7,1,1,4,1,2,2,2,2,2,2,1,2,2,1,2,17
1897,2004,1,61,4,2,1,4,1,2,2,1,2,2,2,1,2,1,1,2,17
1902,2004,1,42,4,2,1,4,2,1,2,2,2,2,2,2,2,2,2,2,17
1903,2004,1,25,3,2,5,4,2,2,2,2,2,2,2,1,2,1,2,2,17
1905,2004,1,40,6,2,4,4,1,2,2,2,2,2,2,2,2,1,2,2,17
1906,2004,1,75,7,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1908,2004,1,48,6,1,1,4,1,2,2,2,2,1,1,2,1,2,2,2,17
1910,2004,1,30,6,1,2,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1911,2004,1,39,4,1,4,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1912,2004,1,27,5,2,4,4,1,2,2,2,2,2,2,1,2,2,1,2,17
1921,2004,1,48,3,1,1,4,2,1,2,2,2,2,2,1,2,1,2,2,17
1925,2004,1,60,4,1,4,4,2,2,1,2,2,2,2,1,2,1,2,2,17
1926,2004,1,44,2,2,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1928,2004,1,30,3,2,4,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1929,2004,1,25,3,1,,3,2,1,2,2,2,2,2,2,2,2,2,2,16
1930,2004,1,35,6,2,5,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1934,2004,1,50,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
1937,2004,1,60,3,2,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1949,2004,1,32,7,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,17
1955,2004,1,41,3,2,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1956,2004,1,38,6,1,,4,2,2,2,2,2,2,1,1,2,1,1,2,16
1961,2004,1,40,4,2,1,4,1,2,2,1,2,2,2,1,2,1,1,2,17
1967,2004,1,64,0,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,17
1969,2004,1,43,7,2,1,5,1,2,2,1,2,2,2,2,2,2,2,2,17
1970,2004,1,24,3,1,1,5,1,2,2,1,2,2,2,2,2,2,2,2,17
1972,2004,1,55,2,2,1,4,2,2,2,2,2,2,2,1,1,2,2,2,17
1973,2004,1,38,5,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,17
1975,2004,1,70,2,2,5,1,2,2,2,2,2,1,2,1,2,2,2,2,17
1976,2004,1,82,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,17
1978,2004,1,77,4,1,4,5,1,2,2,1,2,2,2,2,2,2,2,2,17
1979,2004,1,51,7,2,1,1,3,2,2,2,2,2,2,1,2,2,2,2,17
1982,2004,1,41,6,1,2,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1985,2004,1,83,5,2,1,4,2,2,1,2,2,2,2,2,2,2,2,2,17
1988,2004,1,32,6,1,2,4,1,2,2,2,1,2,2,2,2,2,2,2,17
1989,2004,1,47,3,2,,4,3,1,2,2,2,2,2,2,2,2,2,2,16
1991,2004,1,85,4,1,1,4,1,2,2,1,2,2,2,2,2,1,2,2,17
1997,2004,1,39,6,1,2,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1998,2004,1,65,3,2,2,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1999,2004,1,69,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2001,2004,1,30,3,1,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2003,2004,1,21,4,1,4,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2004,2004,1,44,3,2,,4,1,2,1,2,2,2,2,2,2,2,2,2,16
2008,2004,1,24,2,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2012,2004,1,47,7,1,4,4,1,2,2,1,2,2,2,1,2,2,2,2,17
2015,2004,1,79,4,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2020,2004,1,47,6,2,2,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2021,2004,1,47,6,2,,4,2,2,2,2,2,2,1,2,2,2,2,2,16
2024,2004,1,56,6,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2025,2004,1,56,6,1,3,4,3,2,2,2,2,2,1,1,2,1,2,2,17
2028,2004,1,67,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2029,2004,1,36,2,2,2,4,1,2,2,1,2,2,2,2,2,1,2,2,17
2031,2004,1,47,3,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2032,2004,1,55,4,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2033,2004,1,42,6,2,4,4,1,2,2,1,2,2,2,1,1,2,2,2,17
2036,2004,1,32,4,1,1,2,1,2,2,1,2,2,2,1,2,1,2,2,17
2037,2004,1,60,6,1,1,4,2,2,1,2,2,2,2,2,2,1,2,2,17
2042,2004,1,78,3,1,2,4,2,2,1,2,2,2,2,2,2,1,2,2,17
2045,2004,1,55,7,1,1,4,2,2,1,2,2,2,2,2,2,2,2,2,17
2046,2004,1,24,6,1,1,2,1,2,2,1,2,2,2,1,2,1,1,2,17
2047,2004,1,55,4,2,1,4,2,2,1,2,2,2,2,1,2,1,2,2,17
2050,2004,1,24,6,1,1,4,1,2,2,2,2,1,2,1,2,2,2,2,17
2051,2004,1,72,7,2,1,4,1,2,2,1,2,2,2,1,2,1,2,2,17
2052,2004,1,24,7,2,,4,3,2,2,2,2,2,2,1,2,2,2,2,16
2056,2004,1,30,6,1,5,4,1,1,2,1,2,2,1,1,2,1,2,2,17
2057,2004,1,22,6,2,4,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2058,2004,1,26,6,2,1,4,1,2,2,2,2,1,2,1,2,1,2,2,17
2061,2004,1,50,7,2,2,4,1,2,2,1,2,2,2,2,2,2,1,2,17
2063,2004,1,61,3,1,,4,3,2,2,2,2,2,1,1,2,2,2,2,16
2066,2004,1,63,6,2,1,4,1,2,2,1,2,2,2,1,2,1,1,2,17
2069,2004,1,39,3,1,5,4,1,2,2,1,2,2,2,1,2,2,2,2,17
2079,2004,1,21,3,1,4,5,1,2,2,2,2,2,2,1,2,2,2,2,17
2080,2004,1,43,3,1,4,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2083,2004,1,56,2,1,4,3,2,2,2,2,2,2,2,1,2,2,2,2,17
2084,2004,1,69,2,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
2087,2004,1,52,4,1,2,4,2,2,2,2,2,2,1,2,2,2,2,2,17
2088,2004,1,56,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2089,2004,1,23,,1,,1,2,2,2,2,2,2,1,1,2,2,2,2,15
2095,2004,1,45,,1,,4,2,2,2,2,2,2,2,1,2,2,2,2,15
2096,2004,1,43,5,1,5,5,1,2,2,1,2,2,2,1,2,2,2,2,17
2101,2004,1,36,2,1,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2102,2004,1,46,4,2,4,4,1,2,2,1,2,2,2,1,2,2,2,2,17
2104,2004,1,34,2,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2111,2004,1,53,7,2,2,4,1,2,2,2,2,2,2,2,1,2,2,2,17
2122,2004,1,73,1,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2125,2004,1,37,4,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2138,2004,1,49,4,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2141,2004,1,34,7,1,2,4,2,2,2,2,1,2,2,2,2,2,2,2,17
2142,2004,1,62,7,2,1,4,1,2,2,2,2,2,2,1,1,2,2,2,17
2147,2004,1,63,4,2,1,4,1,2,1,1,2,2,2,1,2,1,2,2,17
2149,2004,1,86,2,2,1,4,2,2,1,2,2,2,2,1,2,1,2,2,17
2150,2004,1,38,4,2,1,4,1,2,2,2,1,2,1,1,2,1,2,2,17
2151,2004,1,53,1,2,5,4,1,2,1,2,2,2,2,1,2,1,2,2,17
2152,2004,1,29,4,2,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
2154,2004,1,59,5,1,5,4,1,2,2,1,2,2,1,1,2,1,2,1,17
2158,2004,1,82,3,2,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
2159,2004,1,48,2,2,,4,2,2,1,2,2,2,2,1,2,1,2,2,16
2161,2004,1,50,5,1,4,4,1,2,2,1,2,2,2,1,2,2,1,2,17
2163,2004,1,31,3,2,1,4,1,2,2,2,2,2,1,1,2,2,2,2,17
2168,2004,1,54,3,2,2,4,1,2,1,2,2,2,2,1,2,1,2,2,17
2171,2004,1,39,4,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,17
2172,2004,1,35,3,2,,4,2,2,2,2,2,1,2,1,2,1,2,2,16
2173,2004,1,52,6,1,1,4,1,2,2,2,1,2,2,2,2,1,2,2,17
2174,2004,1,65,1,1,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
2181,2004,1,45,3,1,1,4,1,2,2,2,1,2,2,2,1,2,2,2,17
2182,2004,1,48,3,2,1,4,1,2,1,2,2,2,2,1,2,2,2,2,17
2183,2004,1,28,4,2,5,5,1,2,2,1,2,2,1,1,2,1,1,2,17
2186,2004,1,56,6,2,1,4,1,2,2,1,2,2,1,1,2,1,2,2,17
2188,2004,1,40,7,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,17
2189,2004,1,48,7,1,1,4,1,2,2,1,2,2,1,1,2,2,1,2,17
2190,2004,1,37,3,1,1,4,,2,2,2,2,2,2,1,2,2,2,2,16
2193,2004,1,30,3,1,,4,2,2,2,2,2,2,2,1,2,2,2,2,16
2194,2004,1,34,2,1,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2195,2004,1,41,4,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2197,2004,1,37,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2200,2004,1,57,1,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2203,2004,1,16,2,2,4,4,1,2,2,2,1,2,2,2,2,2,2,2,17
2204,2004,1,35,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2208,2004,1,22,3,2,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2210,2004,1,66,3,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,17
2211,2004,1,41,7,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2213,2004,1,51,3,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2217,2004,1,63,1,1,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
2220,2004,1,76,0,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
2223,2004,1,72,6,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,17
2224,2004,1,55,5,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2227,2004,1,40,2,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2228,2004,1,63,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2231,2004,1,70,7,1,,4,3,2,2,2,2,2,2,2,1,2,2,2,16
2239,2004,1,33,2,1,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2261,2004,1,91,2,2,1,4,2,2,1,2,2,2,2,2,2,2,2,2,17
2265,2004,1,34,2,2,,4,1,2,2,2,2,2,2,1,2,2,2,2,16
2269,2004,1,40,5,2,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2271,2004,1,57,2,1,1,4,2,2,1,2,2,2,2,2,2,2,2,2,17
2272,2004,1,,7,1,1,4,3,2,2,2,2,2,2,2,2,1,2,2,16
2275,2004,1,58,4,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2279,2004,1,22,1,1,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
2284,2004,1,57,2,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2285,2004,1,73,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2286,2004,1,47,3,1,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2290,2004,1,47,6,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,17
2291,2004,1,26,4,1,1,5,1,2,2,1,2,2,2,1,2,2,2,2,17
2292,2004,1,33,7,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2295,2004,1,37,7,2,1,4,1,2,2,2,2,2,1,1,2,2,1,2,17
2296,2004,1,41,3,1,1,4,1,2,2,1,2,2,2,1,2,1,2,2,17
2298,2004,1,52,3,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2300,2004,1,29,4,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2302,2004,1,40,7,2,1,4,1,2,2,2,2,2,1,1,2,2,2,2,17
2303,2004,1,35,7,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2306,2004,1,56,6,1,,4,2,2,2,2,2,2,2,1,2,2,2,2,16
2310,2004,1,55,6,1,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
2312,2004,1,48,3,2,1,4,1,2,1,2,2,2,2,1,2,1,2,2,17
2313,2004,1,65,1,2,1,4,1,2,1,2,2,2,2,1,2,1,2,2,17
2320,2004,1,48,6,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,17
2323,2004,1,48,3,1,1,4,3,2,2,2,1,2,2,1,2,1,2,2,17
2334,2004,1,51,7,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2335,2004,1,46,6,1,2,4,2,1,2,2,2,2,2,2,2,2,2,2,17
2341,2004,1,29,4,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2342,2004,1,66,3,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
2343,2004,1,50,2,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2344,2004,1,70,7,1,4,4,2,1,2,2,2,2,2,2,2,2,2,2,17
2349,2004,1,76,0,1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,17
2352,2004,1,53,3,2,1,4,1,2,1,2,2,2,2,1,2,1,2,2,17
2356,2004,1,18,3,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2362,2004,1,55,4,2,1,4,1,2,1,2,2,2,2,1,2,1,2,2,17
2364,2004,1,64,3,2,1,4,1,2,1,2,2,2,2,1,2,1,2,2,17
2365,2004,1,67,6,1,1,4,3,1,2,2,2,2,2,2,2,2,2,2,17
2369,2004,1,44,4,1,1,4,1,2,2,1,2,2,2,1,2,1,2,2,17
2374,2004,1,65,3,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2376,2004,1,40,2,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2379,2004,1,51,6,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2382,2004,1,25,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2400,2004,1,30,3,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
2407,2004,1,39,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2409,2004,1,62,7,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2410,2004,1,89,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,17
2412,2004,1,33,4,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2413,2004,1,43,1,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2415,2004,1,41,6,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2417,2004,1,,3,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,16
2418,2004,1,23,3,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
2424,2004,1,45,2,2,,2,1,2,2,2,2,2,2,1,2,2,2,2,16
2427,2004,1,58,7,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2439,2004,1,57,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,17
2444,2004,1,30,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,17
2470,2004,1,53,4,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
2481,2004,1,60,,2,1,2,3,2,2,2,2,2,2,2,2,2,1,2,16
2483,2004,1,25,4,1,1,2,1,2,2,1,2,2,2,1,2,1,2,2,17
2486,2004,1,61,2,2,2,4,1,2,2,2,2,1,2,2,2,2,2,2,17
2487,2004,1,63,1,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2490,2004,1,47,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2491,2004,1,53,3,2,1,4,1,2,2,2,1,2,2,2,2,2,2,1,17
2493,2004,1,55,3,2,1,4,1,2,2,2,2,1,2,2,2,2,2,2,17
2498,2004,1,55,,2,5,2,1,2,2,2,2,2,2,1,2,1,2,2,16
2500,2004,1,42,3,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,17
2505,2004,1,47,3,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2509,2004,1,47,6,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2511,2004,1,64,2,2,1,5,1,2,2,2,2,2,2,2,2,2,1,2,17
2512,2004,1,46,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2515,2004,1,57,4,2,1,5,1,2,2,2,2,2,1,1,2,2,2,2,17
2517,2004,1,74,3,2,1,5,1,2,2,2,2,1,2,2,2,2,2,2,17
2520,2004,1,15,2,1,1,4,1,2,2,2,1,1,2,2,2,2,2,2,17
2522,2004,1,29,4,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2524,2004,1,36,3,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2528,2004,1,44,7,1,1,4,3,2,2,2,2,2,2,1,1,2,1,2,17
2529,2004,1,28,3,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2531,2004,1,39,3,1,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
2536,2004,1,47,6,2,1,4,1,2,2,2,1,2,2,1,2,1,2,1,17
2538,2004,1,45,7,1,,4,3,2,2,2,2,2,2,2,2,1,2,1,16
2547,2004,1,49,4,2,5,4,1,2,2,1,2,2,2,1,2,1,1,1,17
2549,2004,1,57,3,2,1,4,2,2,2,2,2,2,2,1,1,2,1,2,17
2551,2004,1,39,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2553,2004,1,56,2,1,1,4,1,2,1,2,2,2,2,1,2,1,2,2,17
2555,2004,1,59,2,1,1,4,1,2,2,1,2,2,2,1,2,2,1,2,17
2557,2004,1,45,4,2,1,4,1,2,1,2,2,2,2,1,2,2,2,2,17
2563,2004,1,67,3,1,1,2,1,2,2,2,2,2,2,1,2,1,1,2,17
2564,2004,1,36,5,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,17
2565,2004,1,74,5,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
2566,2004,1,65,,2,1,4,1,1,2,2,2,2,2,1,2,1,2,2,16
2568,2004,1,30,3,2,2,3,1,2,2,2,2,2,1,1,2,1,2,2,17
